order_id,quantity,unit_price,line_item,deal_size,order_date,status,quarter,month_num,year,product_id,customer_id
10238,22,93.77,7,Small,4/9/04 0:00,Shipped,2,4,2004,S24_4620,49
10252,38,87.31,3,Medium,5/26/04 0:00,Shipped,2,5,2004,S24_4620,10
10264,47,83.27,1,Medium,6/30/04 0:00,Shipped,2,6,2004,S24_4620,59
10276,48,75.18,7,Medium,8/2/04 0:00,Shipped,3,8,2004,S24_4620,72
10287,40,88.12,16,Medium,8/30/04 0:00,Shipped,3,8,2004,S24_4620,70
10299,32,80.84,1,Small,9/30/04 0:00,Shipped,3,9,2004,S24_4620,17
10310,49,97.01,14,Medium,10/16/04 0:00,Shipped,4,10,2004,S24_4620,69
10319,43,85.69,2,Medium,11/3/04 0:00,Shipped,4,11,2004,S24_4620,80
10331,41,100,2,Medium,11/17/04 0:00,Shipped,4,11,2004,S24_4620,46
10343,30,100,1,Medium,11/24/04 0:00,Shipped,4,11,2004,S24_4620,2
10355,28,95.39,9,Small,12/7/04 0:00,Shipped,4,12,2004,S24_4620,24
10363,43,100,9,Medium,1/6/05 0:00,Shipped,1,1,2005,S24_4620,74
10378,41,100,2,Medium,2/10/05 0:00,Shipped,1,2,2005,S24_4620,24
10390,30,82.42,10,Small,3/4/05 0:00,Shipped,1,3,2005,S24_4620,40
10103,31,100,3,Medium,1/29/03 0:00,Shipped,1,1,2003,S32_1268,18
10114,32,100,7,Medium,4/1/03 0:00,Shipped,2,4,2003,S32_1268,63
10126,43,96.31,3,Medium,5/28/03 0:00,Shipped,2,5,2003,S32_1268,26
10140,26,100,3,Small,7/24/03 0:00,Shipped,3,7,2003,S32_1268,6
10151,27,100,10,Medium,9/21/03 0:00,Shipped,3,9,2003,S32_1268,61
10164,24,100,1,Small,10/21/03 0:00,Resolved,4,10,2003,S32_1268,64
10175,22,100,8,Small,11/6/03 0:00,Shipped,4,11,2003,S32_1268,50
10184,46,100,13,Medium,11/14/03 0:00,Shipped,4,11,2003,S32_1268,82
10194,37,97.27,3,Medium,11/25/03 0:00,Shipped,4,11,2003,S32_1268,31
10207,49,80.9,14,Medium,12/9/03 0:00,Shipped,4,12,2003,S32_1268,65
10217,21,100,3,Small,2/4/04 0:00,Shipped,1,2,2004,S32_1268,66
10229,25,100,8,Small,3/11/04 0:00,Shipped,1,3,2004,S32_1268,40
10245,37,100,1,Medium,5/4/04 0:00,Shipped,2,5,2004,S32_1268,35
10259,45,86.68,11,Medium,6/15/04 0:00,Shipped,2,6,2004,S32_1268,66
10270,32,85.72,1,Small,7/19/04 0:00,Shipped,3,7,2004,S32_1268,21
10281,29,82.83,8,Small,8/19/04 0:00,Shipped,3,8,2004,S32_1268,19
10291,26,83.79,3,Small,9/8/04 0:00,Shipped,3,9,2004,S32_1268,38
10305,28,100,12,Medium,10/13/04 0:00,Shipped,4,10,2004,S32_1268,16
10313,27,87.64,6,Small,10/22/04 0:00,Shipped,4,10,2004,S32_1268,32
10324,20,98.18,11,Small,11/5/04 0:00,Shipped,4,11,2004,S32_1268,12
10335,44,100,1,Medium,11/19/04 0:00,Shipped,4,11,2004,S32_1268,40
10348,42,100,3,Medium,11/1/04 0:00,Shipped,4,11,2004,S32_1268,26
10358,41,100,1,Medium,12/10/04 0:00,Shipped,4,12,2004,S32_1268,24
10371,26,100,1,Medium,1/23/05 0:00,Shipped,1,1,2005,S32_1268,40
10382,26,100,6,Small,2/17/05 0:00,Shipped,1,2,2005,S32_1268,40
10411,26,100,1,Small,5/1/05 0:00,Shipped,2,5,2005,S32_1268,44
10425,41,86.68,11,Medium,5/31/05 0:00,In Process,2,5,2005,S32_1268,15
10107,20,92.9,8,Small,2/24/03 0:00,Shipped,1,2,2003,S32_1374,1
10120,22,100,6,Small,4/29/03 0:00,Shipped,2,4,2003,S32_1374,11
10133,23,100,1,Small,6/27/03 0:00,Shipped,2,6,2003,S32_1374,24
10145,33,93.9,12,Medium,8/25/03 0:00,Shipped,3,8,2003,S32_1374,4
10168,28,100,7,Medium,10/28/03 0:00,Shipped,4,10,2003,S32_1374,6
10188,44,98.89,7,Medium,11/18/03 0:00,Shipped,4,11,2003,S32_1374,8
10210,46,79.91,5,Medium,1/12/04 0:00,Shipped,1,1,2004,S32_1374,45
10223,21,100,7,Small,2/20/04 0:00,Shipped,1,2,2004,S32_1374,11
10235,41,100,1,Medium,4/2/04 0:00,Shipped,2,4,2004,S32_1374,58
10250,31,100,2,Medium,5/11/04 0:00,Shipped,2,5,2004,S32_1374,62
10263,31,79.91,8,Small,6/28/04 0:00,Shipped,2,6,2004,S32_1374,14
10275,23,81.91,7,Small,7/23/04 0:00,Shipped,3,7,2004,S32_1374,15
10285,37,98.89,12,Medium,8/27/04 0:00,Shipped,3,8,2004,S32_1374,16
10297,26,100,2,Small,9/16/04 0:00,Shipped,3,9,2004,S32_1374,76
10308,24,79.91,5,Small,10/15/04 0:00,Shipped,4,10,2004,S32_1374,48
10318,47,100,7,Medium,11/2/04 0:00,Shipped,4,11,2004,S32_1374,19
10329,45,63.91,11,Small,11/15/04 0:00,Shipped,4,11,2004,S32_1374,1
10340,55,100,2,Medium,11/24/04 0:00,Shipped,4,11,2004,S32_1374,54
10353,46,81.17,5,Medium,12/4/04 0:00,Shipped,4,12,2004,S32_1374,89
10363,50,100,2,Medium,1/6/05 0:00,Shipped,1,1,2005,S32_1374,74
10375,37,100,3,Medium,2/3/05 0:00,Shipped,1,2,2005,S32_1374,15
10387,44,94.9,1,Medium,3/2/05 0:00,Shipped,1,3,2005,S32_1374,27
10401,49,100,1,Medium,4/3/05 0:00,On Hold,2,4,2005,S32_1374,13
10416,45,100,2,Medium,5/10/05 0:00,Shipped,2,5,2005,S32_1374,71
10108,27,43.45,13,Small,3/3/03 0:00,Shipped,1,3,2003,S32_2206,67
10122,31,44.66,17,Small,5/8/03 0:00,Shipped,2,5,2003,S32_2206,68
10135,33,40.23,14,Small,7/2/03 0:00,Shipped,3,7,2003,S32_2206,40
10145,31,35.8,1,Small,8/25/03 0:00,Shipped,3,8,2003,S32_2206,4
10159,35,35.4,9,Small,10/10/03 0:00,Shipped,4,10,2003,S32_2206,5
10169,26,39.83,9,Small,11/4/03 0:00,Shipped,4,11,2003,S32_2206,43
10180,34,45.46,4,Small,11/11/03 0:00,Shipped,4,11,2003,S32_2206,7
10190,46,32.99,1,Small,11/19/03 0:00,Shipped,4,11,2003,S32_2206,24
10211,41,42.24,9,Small,1/15/04 0:00,Shipped,1,1,2004,S32_2206,10
10224,43,39.43,2,Small,2/21/04 0:00,Shipped,1,2,2004,S32_2206,7
10237,26,40.23,2,Small,4/5/04 0:00,Shipped,2,4,2004,S32_2206,12
10252,36,48.28,6,Small,5/26/04 0:00,Shipped,2,5,2004,S32_2206,10
10264,20,32.59,4,Small,6/30/04 0:00,Shipped,2,6,2004,S32_2206,59
10276,27,36.61,10,Small,8/2/04 0:00,Shipped,3,8,2004,S32_2206,72
10285,37,41.03,1,Small,8/27/04 0:00,Shipped,3,8,2004,S32_2206,16
10299,24,42.24,4,Small,9/30/04 0:00,Shipped,3,9,2004,S32_2206,17
10310,36,43.05,17,Small,10/16/04 0:00,Shipped,4,10,2004,S32_2206,69
10319,29,38.22,5,Small,11/3/04 0:00,Shipped,4,11,2004,S32_2206,80
10331,28,100,3,Medium,11/17/04 0:00,Shipped,4,11,2004,S32_2206,46
10343,29,100,5,Medium,11/24/04 0:00,Shipped,4,11,2004,S32_2206,2
10355,38,39.83,10,Small,12/7/04 0:00,Shipped,4,12,2004,S32_2206,24
10364,48,48.28,1,Small,1/6/05 0:00,Shipped,1,1,2005,S32_2206,68
10378,40,82.46,1,Medium,2/10/05 0:00,Shipped,1,2,2005,S32_2206,24
10390,41,44.56,11,Small,3/4/05 0:00,Shipped,1,3,2005,S32_2206,40
10403,30,40.23,2,Small,4/8/05 0:00,Shipped,2,4,2005,S32_2206,23
10104,35,47.62,11,Small,1/31/03 0:00,Shipped,1,1,2003,S32_2509,24
10114,28,55.73,2,Small,4/1/03 0:00,Shipped,2,4,2003,S32_2509,63
10127,45,51.95,13,Small,6/3/03 0:00,Shipped,2,6,2003,S32_2509,75
10141,24,45.99,7,Small,8/1/03 0:00,Shipped,3,8,2003,S32_2509,74
10151,41,63.85,5,Small,9/21/03 0:00,Shipped,3,9,2003,S32_2509,61
10165,48,45.99,14,Small,10/22/03 0:00,Shipped,4,10,2003,S32_2509,27
10175,50,63.31,3,Medium,11/6/03 0:00,Shipped,4,11,2003,S32_2509,50
10184,33,62.77,8,Small,11/14/03 0:00,Shipped,4,11,2003,S32_2509,82
10195,32,43.29,8,Small,11/25/03 0:00,Shipped,4,11,2003,S32_2509,48
10207,27,60.06,9,Small,12/9/03 0:00,Shipped,4,12,2003,S32_2509,65
10219,35,55.19,4,Small,2/10/04 0:00,Shipped,1,2,2004,S32_2509,83
10229,23,54.11,3,Small,3/11/04 0:00,Shipped,1,3,2004,S32_2509,40
10246,35,48.7,7,Small,5/5/04 0:00,Shipped,2,5,2004,S32_2509,24
10259,40,43.83,6,Small,6/15/04 0:00,Shipped,2,6,2004,S32_2509,66
10271,35,47.62,7,Small,7/20/04 0:00,Shipped,3,7,2004,S32_2509,40
10281,31,55.19,3,Small,8/19/04 0:00,Shipped,3,8,2004,S32_2509,19
10292,50,46.53,10,Small,9/8/04 0:00,Shipped,3,9,2004,S32_2509,1
10305,40,57.9,7,Small,10/13/04 0:00,Shipped,4,10,2004,S32_2509,16
10313,38,45.45,1,Small,10/22/04 0:00,Shipped,4,10,2004,S32_2509,32
10325,38,100,3,Large,11/5/04 0:00,Shipped,4,11,2004,S32_2509,18
10335,40,60.6,3,Small,11/19/04 0:00,Shipped,4,11,2004,S32_2509,40
10349,33,46.53,1,Small,12/1/04 0:00,Shipped,4,12,2004,S32_2509,75
10359,36,100,3,Medium,12/15/04 0:00,Shipped,4,12,2004,S32_2509,2
10371,20,66.47,2,Small,1/23/05 0:00,Shipped,1,1,2005,S32_2509,40
10383,32,53.18,5,Small,2/22/05 0:00,Shipped,1,2,2005,S32_2509,24
10394,36,62.77,3,Small,3/15/05 0:00,Shipped,1,3,2005,S32_2509,24
10412,19,48.7,7,Small,5/3/05 0:00,Shipped,2,5,2005,S32_2509,24
10425,11,43.83,6,Small,5/31/05 0:00,In Process,2,5,2005,S32_2509,15
10104,49,65.87,4,Medium,1/31/03 0:00,Shipped,1,1,2003,S32_3207,24
10116,27,63.38,1,Small,4/11/03 0:00,Shipped,2,4,2003,S32_3207,91
10127,29,70.84,6,Small,6/3/03 0:00,Shipped,2,6,2003,S32_3207,75
10142,42,74.57,16,Medium,8/8/03 0:00,Shipped,3,8,2003,S32_3207,40
10152,33,50.95,2,Small,9/25/03 0:00,Shipped,3,9,2003,S32_3207,29
10165,44,53.44,7,Small,10/22/03 0:00,Shipped,4,10,2003,S32_3207,27
10176,22,64,6,Small,11/6/03 0:00,Shipped,4,11,2003,S32_3207,71
10184,48,50.95,1,Small,11/14/03 0:00,Shipped,4,11,2003,S32_3207,82
10195,33,54.68,1,Small,11/25/03 0:00,Shipped,4,11,2003,S32_3207,48
10207,45,56.55,2,Small,12/9/03 0:00,Shipped,4,12,2003,S32_3207,65
10220,20,52.82,6,Small,2/12/04 0:00,Shipped,1,2,2004,S32_3207,76
10230,46,60.9,4,Small,3/15/04 0:00,Shipped,1,3,2004,S32_3207,73
10247,40,49.71,6,Small,5/5/04 0:00,Shipped,2,5,2004,S32_3207,74
10272,45,64.63,6,Small,7/20/04 0:00,Shipped,3,7,2004,S32_3207,19
10282,36,59.65,9,Small,8/20/04 0:00,Shipped,3,8,2004,S32_3207,40
10292,31,67.73,3,Small,9/8/04 0:00,Shipped,3,9,2004,S32_3207,1
10306,46,50.33,17,Small,10/14/04 0:00,Shipped,4,10,2004,S32_3207,78
10314,35,66.49,9,Small,10/22/04 0:00,Shipped,4,10,2004,S32_3207,79
10325,28,100,2,Medium,11/5/04 0:00,Shipped,4,11,2004,S32_3207,18
10336,31,84.71,9,Small,11/20/04 0:00,Shipped,4,11,2004,S32_3207,63
10350,27,100,14,Medium,12/2/04 0:00,Shipped,4,12,2004,S32_3207,24
10359,22,100,1,Medium,12/15/04 0:00,Shipped,4,12,2004,S32_3207,2
10371,30,99.55,11,Small,1/23/05 0:00,Shipped,1,1,2005,S32_3207,40
10383,44,36.07,8,Small,2/22/05 0:00,Shipped,1,2,2005,S32_3207,24
10394,30,60.28,4,Small,3/15/05 0:00,Shipped,1,3,2005,S32_3207,24
10413,24,49.71,6,Small,5/5/05 0:00,Shipped,2,5,2005,S32_3207,14
10103,45,75.63,7,Medium,1/29/03 0:00,Shipped,1,1,2003,S32_3522,18
10113,23,68.52,1,Small,3/26/03 0:00,Shipped,1,3,2003,S32_3522,40
10126,26,62.7,7,Small,5/28/03 0:00,Shipped,2,5,2003,S32_3522,26
10140,28,60.76,7,Small,7/24/03 0:00,Shipped,3,7,2003,S32_3522,6
10150,49,58.18,4,Small,9/19/03 0:00,Shipped,3,9,2003,S32_3522,27
10164,49,54.94,5,Small,10/21/03 0:00,Resolved,4,10,2003,S32_3522,64
10175,29,74.98,12,Small,11/6/03 0:00,Shipped,4,11,2003,S32_3522,50
10183,49,64.64,4,Medium,11/13/03 0:00,Shipped,4,11,2003,S32_3522,30
10194,39,54.94,7,Small,11/25/03 0:00,Shipped,4,11,2003,S32_3522,31
10206,36,58.82,2,Small,12/5/03 0:00,Shipped,4,12,2003,S32_3522,32
10217,39,62.05,7,Small,2/4/04 0:00,Shipped,1,2,2004,S32_3522,66
10229,30,73.04,12,Small,3/11/04 0:00,Shipped,1,3,2004,S32_3522,40
10245,44,69.16,5,Medium,5/4/04 0:00,Shipped,2,5,2004,S32_3522,35
10258,20,61.41,2,Small,6/15/04 0:00,Shipped,2,6,2004,S32_3522,36
10270,21,63.35,5,Small,7/19/04 0:00,Shipped,3,7,2004,S32_3522,21
10281,36,77.57,12,Small,8/19/04 0:00,Shipped,3,8,2004,S32_3522,19
10291,32,71.75,7,Small,9/8/04 0:00,Shipped,3,9,2004,S32_3522,38
10304,36,73.04,2,Small,10/11/04 0:00,Shipped,4,10,2004,S32_3522,39
10313,34,56.24,10,Small,10/22/04 0:00,Shipped,4,10,2004,S32_3522,32
10324,48,100,4,Large,11/5/04 0:00,Shipped,4,11,2004,S32_3522,12
10333,33,73.69,4,Small,11/18/04 0:00,Shipped,4,11,2004,S32_3522,9
10348,31,100,5,Medium,11/1/04 0:00,Shipped,4,11,2004,S32_3522,26
10358,36,100,2,Medium,12/10/04 0:00,Shipped,4,12,2004,S32_3522,24
10370,25,100,3,Medium,1/20/05 0:00,Shipped,1,1,2005,S32_3522,43
10382,48,100,8,Medium,2/17/05 0:00,Shipped,1,2,2005,S32_3522,40
10411,27,69.16,5,Small,5/1/05 0:00,Shipped,2,5,2005,S32_3522,44
10424,44,61.41,2,Small,5/31/05 0:00,In Process,2,5,2005,S32_3522,24
10106,33,72.92,5,Small,2/17/03 0:00,Shipped,1,2,2003,S32_4289,87
10120,29,72.23,11,Small,4/29/03 0:00,Shipped,2,4,2003,S32_4289,11
10133,49,57.1,6,Small,6/27/03 0:00,Shipped,2,6,2003,S32_4289,24
10144,20,81.86,1,Small,8/13/03 0:00,Shipped,3,8,2003,S32_4289,91
10168,31,73.61,12,Small,10/28/03 0:00,Shipped,4,10,2003,S32_4289,6
10210,39,59.16,10,Small,1/12/04 0:00,Shipped,1,1,2004,S32_4289,45
10223,20,66.04,12,Small,2/20/04 0:00,Shipped,1,2,2004,S32_4289,11
10235,34,77.73,6,Small,4/2/04 0:00,Shipped,2,4,2004,S32_4289,58
10250,50,61.22,7,Medium,5/11/04 0:00,Shipped,2,5,2004,S32_4289,62
10262,40,79.11,2,Medium,6/24/04 0:00,Cancelled,2,6,2004,S32_4289,24
10275,28,63.97,12,Small,7/23/04 0:00,Shipped,3,7,2004,S32_4289,15
10284,50,81.86,4,Medium,8/21/04 0:00,Shipped,3,8,2004,S32_4289,86
10297,28,79.8,7,Small,9/16/04 0:00,Shipped,3,9,2004,S32_4289,76
10308,46,66.04,10,Medium,10/15/04 0:00,Shipped,4,10,2004,S32_4289,48
10316,24,59.16,2,Small,11/1/04 0:00,Shipped,4,11,2004,S32_4289,60
10328,24,81.17,5,Small,11/12/04 0:00,Shipped,4,11,2004,S32_4289,87
10340,39,59.16,3,Small,11/24/04 0:00,Shipped,4,11,2004,S32_4289,54
10353,40,44.51,7,Small,12/4/04 0:00,Shipped,4,12,2004,S32_4289,89
10361,49,72.33,2,Medium,12/17/04 0:00,Shipped,4,12,2004,S32_4289,21
10375,44,82.26,4,Medium,2/3/05 0:00,Shipped,1,2,2005,S32_4289,15
10388,35,100,8,Medium,3/3/05 0:00,Shipped,1,3,2005,S32_4289,22
10398,22,67.41,4,Small,3/30/05 0:00,Shipped,1,3,2005,S32_4289,2
10401,62,77.73,6,Medium,4/3/05 0:00,On Hold,2,4,2005,S32_4289,13
10416,26,61.22,7,Small,5/10/05 0:00,Shipped,2,5,2005,S32_4289,71
10108,31,100,16,Medium,3/3/03 0:00,Shipped,1,3,2003,S32_4485,67
10121,25,86.74,3,Small,5/7/03 0:00,Shipped,2,5,2003,S32_4485,2
10135,30,89.8,17,Small,7/2/03 0:00,Shipped,3,7,2003,S32_4485,40
10145,27,100,4,Medium,8/25/03 0:00,Shipped,3,8,2003,S32_4485,4
10159,23,100,12,Small,10/10/03 0:00,Shipped,4,10,2003,S32_4485,5
10169,34,100,12,Medium,11/4/03 0:00,Shipped,4,11,2003,S32_4485,43
10180,22,100,7,Small,11/11/03 0:00,Shipped,4,11,2003,S32_4485,7
10190,42,85.72,4,Medium,11/19/03 0:00,Shipped,4,11,2003,S32_4485,24
10211,37,100,12,Medium,1/15/04 0:00,Shipped,1,1,2004,S32_4485,10
10224,30,100,5,Medium,2/21/04 0:00,Shipped,1,2,2004,S32_4485,7
10237,27,100,5,Medium,4/5/04 0:00,Shipped,2,4,2004,S32_4485,12
10252,25,100,9,Small,5/26/04 0:00,Shipped,2,5,2004,S32_4485,10
10264,34,97.97,7,Medium,6/30/04 0:00,Shipped,2,6,2004,S32_4485,59
10276,38,100,13,Medium,8/2/04 0:00,Shipped,3,8,2004,S32_4485,72
10285,26,100,4,Small,8/27/04 0:00,Shipped,3,8,2004,S32_4485,16
10299,38,100,7,Medium,9/30/04 0:00,Shipped,3,9,2004,S32_4485,17
10309,50,84.7,3,Medium,10/15/04 0:00,Shipped,4,10,2004,S32_4485,18
10319,22,100,8,Small,11/3/04 0:00,Shipped,4,11,2004,S32_4485,80
10331,32,100,4,Medium,11/17/04 0:00,Shipped,4,11,2004,S32_4485,46
10341,31,71.02,4,Small,11/24/04 0:00,Shipped,4,11,2004,S32_4485,20
10355,40,100,5,Medium,12/7/04 0:00,Shipped,4,12,2004,S32_4485,24
10365,22,100,3,Medium,1/7/05 0:00,Shipped,1,1,2005,S32_4485,51
10375,41,100,15,Medium,2/3/05 0:00,Shipped,1,2,2005,S32_4485,15
10390,45,48.98,12,Small,3/4/05 0:00,Shipped,1,3,2005,S32_4485,40
10403,45,100,5,Medium,4/8/05 0:00,Shipped,2,4,2005,S32_4485,23
10106,39,40.15,6,Small,2/17/03 0:00,Shipped,1,2,2003,S50_1341,87
10120,49,50.62,12,Small,4/29/03 0:00,Shipped,2,4,2003,S50_1341,11
10133,27,50.19,7,Small,6/27/03 0:00,Shipped,2,6,2003,S50_1341,24
10143,34,36.66,1,Small,8/10/03 0:00,Shipped,3,8,2003,S50_1341,51
10156,20,41.02,1,Small,10/8/03 0:00,Shipped,4,10,2003,S50_1341,24
10168,48,51.93,13,Small,10/28/03 0:00,Shipped,4,10,2003,S50_1341,6
10199,29,38.4,1,Small,12/1/03 0:00,Shipped,4,12,2003,S50_1341,33
10210,43,41.02,11,Small,1/12/04 0:00,Shipped,1,1,2004,S50_1341,45
10223,41,46.26,13,Small,2/20/04 0:00,Shipped,1,2,2004,S50_1341,11
10235,41,35.35,7,Small,4/2/04 0:00,Shipped,2,4,2004,S50_1341,58
10250,36,51.93,8,Small,5/11/04 0:00,Shipped,2,5,2004,S50_1341,62
10262,49,37.97,3,Small,6/24/04 0:00,Cancelled,2,6,2004,S50_1341,24
10275,38,45.39,13,Small,7/23/04 0:00,Shipped,3,7,2004,S50_1341,15
10284,33,51.93,5,Small,8/21/04 0:00,Shipped,3,8,2004,S50_1341,86
10296,26,48.44,1,Small,9/15/04 0:00,Shipped,3,9,2004,S50_1341,90
10308,47,43.64,11,Small,10/15/04 0:00,Shipped,4,10,2004,S50_1341,48
10316,34,47.57,3,Small,11/1/04 0:00,Shipped,4,11,2004,S50_1341,60
10328,34,51.93,7,Small,11/12/04 0:00,Shipped,4,11,2004,S50_1341,87
10340,40,50.62,4,Small,11/24/04 0:00,Shipped,4,11,2004,S50_1341,54
10353,40,82.21,8,Medium,12/4/04 0:00,Shipped,4,12,2004,S50_1341,89
10361,33,82.59,3,Small,12/17/04 0:00,Shipped,4,12,2004,S50_1341,21
10375,49,65.8,5,Medium,2/3/05 0:00,Shipped,1,2,2005,S50_1341,15
10388,27,100,1,Medium,3/3/05 0:00,Shipped,1,3,2005,S50_1341,22
10398,49,36.66,5,Small,3/30/05 0:00,Shipped,1,3,2005,S50_1341,2
10401,56,35.35,7,Small,4/3/05 0:00,On Hold,2,4,2005,S50_1341,13
10416,37,51.93,8,Small,5/10/05 0:00,Shipped,2,5,2005,S50_1341,71
10104,33,100,7,Medium,1/31/03 0:00,Shipped,1,1,2003,S50_1392,24
10115,27,100,3,Small,4/4/03 0:00,Shipped,2,4,2003,S50_1392,28
10127,46,100,9,Medium,6/3/03 0:00,Shipped,2,6,2003,S50_1392,75
10141,44,100,3,Medium,8/1/03 0:00,Shipped,3,8,2003,S50_1392,74
10151,26,100,1,Medium,9/21/03 0:00,Shipped,3,9,2003,S50_1392,61
10165,48,94.92,10,Medium,10/22/03 0:00,Shipped,4,10,2003,S50_1392,27
10176,23,100,9,Medium,11/6/03 0:00,Shipped,4,11,2003,S50_1392,71
10184,45,100,4,Medium,11/14/03 0:00,Shipped,4,11,2003,S50_1392,82
10195,49,100,4,Medium,11/25/03 0:00,Shipped,4,11,2003,S50_1392,48
10207,28,94.92,5,Small,12/9/03 0:00,Shipped,4,12,2003,S50_1392,65
10220,37,100,9,Medium,2/12/04 0:00,Shipped,1,2,2004,S50_1392,76
10230,34,100,7,Medium,3/15/04 0:00,Shipped,1,3,2004,S50_1392,73
10246,22,100,3,Small,5/5/04 0:00,Shipped,2,5,2004,S50_1392,24
10259,29,100,2,Medium,6/15/04 0:00,Shipped,2,6,2004,S50_1392,66
10271,34,98.39,3,Medium,7/20/04 0:00,Shipped,3,7,2004,S50_1392,40
10282,38,100,12,Medium,8/20/04 0:00,Shipped,3,8,2004,S50_1392,40
10292,41,100,6,Medium,9/8/04 0:00,Shipped,3,9,2004,S50_1392,1
10305,42,100,3,Medium,10/13/04 0:00,Shipped,4,10,2004,S50_1392,16
10314,28,100,12,Medium,10/22/04 0:00,Shipped,4,10,2004,S50_1392,79
10325,38,100,4,Medium,11/5/04 0:00,Shipped,4,11,2004,S50_1392,18
10336,23,100,8,Medium,11/20/04 0:00,Shipped,4,11,2004,S50_1392,63
10350,31,71.4,8,Small,12/2/04 0:00,Shipped,4,12,2004,S50_1392,24
10359,46,100,2,Medium,12/15/04 0:00,Shipped,4,12,2004,S50_1392,2
10371,48,56.55,10,Small,1/23/05 0:00,Shipped,1,1,2005,S50_1392,40
10383,29,100,13,Medium,2/22/05 0:00,Shipped,1,2,2005,S50_1392,24
10395,46,100,4,Medium,3/17/05 0:00,Shipped,1,3,2005,S50_1392,3
10412,26,100,3,Medium,5/3/05 0:00,Shipped,2,5,2005,S50_1392,24
10425,18,100,2,Small,5/31/05 0:00,In Process,2,5,2005,S50_1392,15
10104,32,53.31,2,Small,1/31/03 0:00,Shipped,1,1,2003,S50_1514,24
10117,21,49.21,11,Small,4/16/03 0:00,Shipped,2,4,2003,S50_1514,27
10127,46,69.12,4,Medium,6/3/03 0:00,Shipped,2,6,2003,S50_1514,75
10142,42,49.79,14,Small,8/8/03 0:00,Shipped,3,8,2003,S50_1514,40
10153,31,57.41,13,Small,9/28/03 0:00,Shipped,3,9,2003,S50_1514,24
10165,38,66.78,5,Small,10/22/03 0:00,Shipped,4,10,2003,S50_1514,27
10176,38,64.44,4,Small,11/6/03 0:00,Shipped,4,11,2003,S50_1514,71
10185,20,48.62,15,Small,11/14/03 0:00,Shipped,4,11,2003,S50_1514,51
10196,46,62.09,7,Small,11/26/03 0:00,Shipped,4,11,2003,S50_1514,35
10208,30,65.61,15,Small,1/2/04 0:00,Shipped,1,1,2004,S50_1514,31
10220,30,68.54,4,Small,2/12/04 0:00,Shipped,1,2,2004,S50_1514,76
10230,43,52.14,2,Small,3/15/04 0:00,Shipped,1,3,2004,S50_1514,73
10247,49,63.85,4,Medium,5/5/04 0:00,Shipped,2,5,2004,S50_1514,74
10272,43,56.82,4,Small,7/20/04 0:00,Shipped,3,7,2004,S50_1514,19
10282,37,66.78,7,Small,8/20/04 0:00,Shipped,3,8,2004,S50_1514,40
10292,35,55.07,1,Small,9/8/04 0:00,Shipped,3,9,2004,S50_1514,1
10306,34,60.34,15,Small,10/14/04 0:00,Shipped,4,10,2004,S50_1514,78
10314,38,61.51,7,Small,10/22/04 0:00,Shipped,4,10,2004,S50_1514,79
10325,44,100,7,Medium,11/5/04 0:00,Shipped,4,11,2004,S50_1514,18
10337,21,100,6,Small,11/21/04 0:00,Shipped,4,11,2004,S50_1514,28
10350,44,100,17,Medium,12/2/04 0:00,Shipped,4,12,2004,S50_1514,24
10359,25,64.93,4,Small,12/15/04 0:00,Shipped,4,12,2004,S50_1514,2
10372,24,58.58,9,Small,1/26/05 0:00,Shipped,1,1,2005,S50_1514,36
10383,38,60.06,10,Small,2/22/05 0:00,Shipped,1,2,2005,S50_1514,24
10395,45,100,3,Large,3/17/05 0:00,Shipped,1,3,2005,S50_1514,3
10413,51,63.85,4,Medium,5/5/05 0:00,Shipped,2,5,2005,S50_1514,14
10108,34,82.99,14,Small,3/3/03 0:00,Shipped,1,3,2003,S50_4713,67
10121,44,74.85,1,Medium,5/7/03 0:00,Shipped,2,5,2003,S50_4713,2
10135,44,96,15,Medium,7/2/03 0:00,Shipped,3,7,2003,S50_4713,40
10145,38,81.36,2,Medium,8/25/03 0:00,Shipped,3,8,2003,S50_4713,4
10159,31,71.6,10,Small,10/10/03 0:00,Shipped,4,10,2003,S50_4713,5
10169,48,80.55,10,Medium,11/4/03 0:00,Shipped,4,11,2003,S50_4713,43
10180,21,93.56,5,Small,11/11/03 0:00,Shipped,4,11,2003,S50_4713,7
10190,40,66.72,2,Small,11/19/03 0:00,Shipped,4,11,2003,S50_4713,24
10211,40,80.55,10,Medium,1/15/04 0:00,Shipped,1,1,2004,S50_4713,10
10224,50,77.29,3,Medium,2/21/04 0:00,Shipped,1,2,2004,S50_4713,7
10237,20,68.34,3,Small,4/5/04 0:00,Shipped,2,4,2004,S50_4713,12
10252,48,72.41,7,Medium,5/26/04 0:00,Shipped,2,5,2004,S50_4713,10
10264,47,89.5,5,Medium,6/30/04 0:00,Shipped,2,6,2004,S50_4713,59
10276,21,70.78,11,Small,8/2/04 0:00,Shipped,3,8,2004,S50_4713,72
10285,39,78.92,2,Medium,8/27/04 0:00,Shipped,3,8,2004,S50_4713,16
10299,44,80.55,5,Medium,9/30/04 0:00,Shipped,3,9,2004,S50_4713,17
10309,28,88.68,1,Small,10/15/04 0:00,Shipped,4,10,2004,S50_4713,18
10319,45,77.29,6,Medium,11/3/04 0:00,Shipped,4,11,2004,S50_4713,80
